source,source_id,university,title,title_type,university_id,university_type,branch,center,modality,language,credits,status,memory_url,report_url,source_url,memory_resolution_source,memory_resolution_status,memory_resolution_error,description,description_source_type,description_source_url,description_status,description_quality_flag,description_source,scraped_at
university_official_live,uec_34d24607e050,Universidad Europea de Canarias,Máster en Arquitectura (Habilitante),master,uec,privada,,,,,,,,,https://universidadeuropea.com/master-arquitectura-madrid/,,,,"Firma tus proyectos y obtén la validación RIBA y certificación NAAB para poder ejercer como arquitecto en USA y UK, con este máster en Arquitectura. El Máster Universitario en Arquitectura es un título oficial que te habilitará para la práctica de la profesión de arquitecto con todas las atribuciones que marca la legislación vigente a nivel nacional y europeo. A lo largo del programa, integrarás disciplinas, conectarás ideas y crearas proyectos con una visión completa . Trabajarás sobre tu propio proyecto , apoyándote en tecnologías como el diseño paramétrico, BIM, simulación energética, prototipado con impresoras 3D, cortadoras láser y robótica. Desarrollarás tu formación en base a 3 ejes estratégicos: aprendizaje experiencial en torno al proyecto que tu elijas, innovación a través de la formación y uso intensivo del diseño y fabricación digital y la internacionalización pudiendo ejercer profesionalmente en países anglosajones.",university_program_page,https://universidadeuropea.com/master-arquitectura-madrid/,ok,high,university_program_page,2026-04-30T09:51:46.541061+00:00
university_official_live,uec_d1a83e538d0b,Universidad Europea de Canarias,Máster en Construcción y Edificación,master,uec,privada,,,,,,,,,https://universidadeuropea.com/master-gestion-edificacion-construccion-mba-madrid/,,,,"Descubre un Máster en Construcción y Edificación único por su enfoque MBA que te capacita en la gestión proyectos de edificación y construcción, en entornos complejos e Internacionales. Combina el conocimiento técnico con habilidades prácticas y empresariales, potenciando al máximo tu perfil profesional. Este programa, dirigido a profesionales del ámbito de la arquitectura, ingeniería y edificación ha sido diseñado para darte el impulso que necesitas: te formarás en habilidades directivas, y aprenderás a utilizar herramientas de gestión empresarial y explorarás cómo funcionan los mercados internacionales del sector. Único máster con enfoque MBA especializado en el sector de la Construcción, dirigido a ingenieros y arquitectos. Está centrado en habilidades, competencias directivas y gestión empresarial. Aprende con casos reales en el aula junto a directivos y expertos de empresas como Sacyr, Cobra, Gas Natural Fenosa o FCC , que te aportarán una visión directa del mercado.",university_program_page,https://universidadeuropea.com/master-gestion-edificacion-construccion-mba-madrid/,ok,high,university_program_page,2026-04-30T09:51:52.617996+00:00
university_official_live,uec_0f16dda1d812,Universidad Europea de Canarias,Máster en Urbanismo,master,uec,privada,,,,,,,,,https://universidadeuropea.com/master-diseno-urbano-movilidad-madrid/,,,,"El Máster Universitario en Diseño Urbano y Movilidad Sostenible es una formación oficial diseñada para proporcionarte un conocimiento integrador del urbanismo y movilidad en el contexto de las SMART CITIES (Ciudades Inteligentes). El objetivo es capacitarte para diseñar e implementar soluciones sostenibles que abarquen desde la planificación de la movilidad y la gestión de zonas de bajas emisiones hasta la creación de carriles para ciclistas e incluso proyectos de regeneración urbana basados en la proximidad. Este programa forma parte de la primera Escuela Universitaria de Sostenibilidad en España , un espacio donde convergen educación, industria y valores, garantizándote una formación de primer nivel para liderar un futuro más sostenible y verde. Más que una formación, una experiencia. Desarrolla competencias estratégicas y técnicas para diseñar e implementar soluciones sostenibles junto a profesionales en activo . Obtén certificaciones internacionales y potencia tu perfil con Microsoft como Partner Tecnológico en Inteligencia Artificial , integrando herramientas y tecnología avanzada en tu formación. Accede a titulaciones con alta empleabilidad en el sector verde , diseñadas para responder a la demanda real del mercado y con fuerte vinculación empresarial. Nuestra red de partners estratégicos como Sacyr, Banco Santader, LG, Heineken o Ecoembes garantiza formación conectada con proyectos reales y oportunidades profesionales en un mercado laboral en crecimiento.",university_program_page,https://universidadeuropea.com/master-diseno-urbano-movilidad-madrid/,ok,high,university_program_page,2026-04-30T09:51:53.266204+00:00
university_official_live,uec_def97c628347,Universidad Europea de Canarias,Máster en Arquitectura y Diseño,master,uec,privada,,,,,,,,,https://universidadeuropea.com/master-arquitectura-diseno-innovacion-valencia/,,,,"El Máster en Arquitectura y Diseño March ofrece una formación universitaria integral, donde se destaca la aplicación práctica de los conocimientos teóricos en áreas como el diseño arquitectónico, de interiores y de productos. Nuestro Máster de Formación Permanente en Arquitectura, Diseño e Innovación te brinda la oportunidad de ampliar tus conocimientos y desarrollar habilidades versátiles en diversas disciplinas de diseño. Además, tendrás acceso a 25 ponencias impartidas por expertos líderes en los campos de la arquitectura y el diseño, lo que te proporcionará una visión única de la industria, sus tendencias actuales, así como los desafíos y oportunidades profesionales. También tendrás la oportunidad de enriquecer tu experiencia a través de viajes y visitas, donde podrás explorar proyectos arquitectónicos destacados y obras de diseño innovadoras. Todo esto complementado por un equipo docente compuesto por arquitectos, diseñadores y una red de profesionales reconocidos a nivel nacional e internacional. La formación se desarrolla a través de actividades prácticas que te permiten aplicar los conocimientos técnicos al desarrollo de las distintas fases dentro de la actividad laboral, ampliando estos conocimientos con la experiencia directa de profesionales de reconocido prestigio que participan en el Máster:",university_program_page,https://universidadeuropea.com/master-arquitectura-diseno-innovacion-valencia/,ok,high,university_program_page,2026-04-30T09:51:57.681500+00:00
university_official_live,uec_0a01ac34700f,Universidad Europea de Canarias,Máster en Ingeniería de Caminos Canales y Puertos,master,uec,privada,,,,,,,,,https://universidadeuropea.com/master-ingenieria-caminos-canales-puertos-madrid/,,,,"El Máster en Ingeniería Caminos, Canales y Puertos es una titulación oficial habilitante cuyo objetivo es formar a los estudiantes de manera multidisciplinar para que adquieran conocimientos en diseño de construcciones e infraestructuras, proyectos de ingeniería civil e investigación. A lo largo del programa, desarrollarás las competencias necesarias para ejercer la profesión y firmar proyectos como ingeniero de caminos, canales y puertos . Tu formación se realizará de manera flexible en formato híbrido alternando clases virtuales en directo con clases presenciales donde podrás poner en práctica todo lo aprendido. Laboratorios punteros donde se trabaja con la última tecnología de aplicación al sector, Aula BIM , FABLAB o el laboratorio Industria 4.0 para que aprendas haciendo.",university_program_page,https://universidadeuropea.com/master-ingenieria-caminos-canales-puertos-madrid/,ok,high,university_program_page,2026-04-30T09:52:02.093554+00:00
university_official_live,uec_34cc5ae35bdf,Universidad Europea de Canarias,Máster en Prevención de Riesgos Laborales,master,uec,privada,,,,,,,,,https://universidadeuropea.com/master-prevencion-riesgos-laborales-online/,,,,"Desarrolla una profesión de futuro y habilítate como técnico superior en prevención de riesgos laborales. Especialízate en seguridad en el trabajo, higiene industrial y ergonomía, y psicosociología aplicada. Impulsa tu carrera con el Máster en Prevención de Riesgos Laborales de la Universidad Europea , un programa oficial, 100 % online y reconocido por el EEES que te habilita como técnico en prevención de riesgos laborales. Accede a un máster con una empleabilidad del 91 % y con prácticas en empresas líderes, que te brinda una sólida formación en las tres especialidades oficiales de prevención: seguridad en el trabajo, higiene industrial, ergonomía y psicosociología aplicada. Domina las materias clave como normativa en PRL, evaluación de riesgos laborales, técnicas de control y planificación preventivo e investigación de accidentes y condiciones de trabajo, que te capacitarán para liderar la seguridad y la salud en el entorno laboral, adaptándose a las complejidades de las diferentes organizaciones cumpliendo con los requisitos de la Ley 31/1995 de Prevención de Riesgos Laborales y las directrices del Instituto Nacional de Seguridad y Salud en el Trabajo (INSST).",university_program_page,https://universidadeuropea.com/master-prevencion-riesgos-laborales-online/,ok,high,university_program_page,2026-04-30T09:52:03.551562+00:00
university_official_live,uec_210f3013c9f3,Universidad Europea de Canarias,Máster en Construcción online,master,uec,privada,,,,,,,,,https://universidadeuropea.com/master-construccion-edificacion-online/,,,,"N.º 1 Mejor Máster en la categoría de Urbanismo según El Mundo y único máster online con enfoque MBA en construcción con certificación de especialista en dirección y gestión de obras. Con el Máster en Construcción online , adquirirás los conocimientos específicos de los programas de MBA aplicados a la construcción gracias a un claustro de expertos pertenecientes a empresas de gran prestigio en el sector. Desarrollarás habilidades directivas, financieras y de marketing necesarias para trabajar o dirigir una empresa de construcción, así como las soft skills más demandadas en esta área . Esta formación integral te convertirá en un profesional altamente cualificado y preparado para afrontar los retos del mundo actual. El Máster en Construcción y Edificación online de la Universidad Europea está considerado uno de los mejores másteres con enfoque MBA del mundo en el sector de la construcción.",university_program_page,https://universidadeuropea.com/master-construccion-edificacion-online/,ok,high,university_program_page,2026-04-30T09:52:06.292526+00:00
university_official_live,uec_abbec3f2c95a,Universidad Europea de Canarias,Máster en Urbanismo online,master,uec,privada,,,,,,,,,https://universidadeuropea.com/master-urbanismo-online/,,,,"Estudia Diseño Urbano y Movilidad Sostenible en la escuela de sostenibilidad más innovadora de España. Conecta con expertos de empresas líderes y pioneros en su sector, mejora tu empleabilidad y vive una experiencia única. Con el Máster en Urbanismo online de la Escuela de Sostenibilidad de la Universidad Europea aprenderás de forma práctica a integrar el diseño urbano y la movilidad sostenible , así como generar espacios a la reflexión y la innovación en la integración de materias primas. Profundizarás en los acuerdos político-ambientales internacionales y su traducción en estrategias nacionales hasta la toma de medidas concretas en el ámbito local , como por ejemplo la realización de estrategias de ahorro de energía y reducción de emisiones, peatonalizaciones, la construcción de un carril bici o la rehabilitación de un barrio. Junto con otros profesionales implicados en estos proyectos, podrás convertirte en uno de los responsables en idear e implementar los avances conceptuales y técnicos, liderar el proceso y tomar decisiones con base en evidencias ; producir dichas evidencias a través de estudios y consultoría, planificar, diseñar y gestionar las nuevas y regeneradas áreas urbanas y formas de desplazamiento.",university_program_page,https://universidadeuropea.com/master-urbanismo-online/,ok,high,university_program_page,2026-04-30T09:52:11.857279+00:00
university_official_live,uec_ed34d4451541,Universidad Europea de Canarias,Máster en Smart Cities,master,uec,privada,,,,,,,,,https://universidadeuropea.com/master-infraestructuras-inteligentes-sostenibles-online/,,,,"Lidera la transformación de las infraestructuras y conecta los tres ejes clave: infraestructuras, digitalización SMART y sostenibilidad. Las infraestructuras están en el centro de la transformación tecnológica y la sostenibilidad global. En un mundo marcado por la urbanización acelerada y la urgencia de combatir el cambio climático, el Máster en Infraestructuras Inteligentes y Sostenibles online de la Universidad Europea te prepara para liderar la transición hacia infraestructuras más resilientes, eficientes e innovadoras. A través de un enfoque integral, es el único máster que conecta los tres pilares fundamentales del sector ( infraestructuras, sostenibilidad e inteligencia digital SMART ), formando profesionales capaces de integrar tecnologías emergentes, procesos de descarbonización, automatización y criterios ESG (ambientales, sociales y de gobernanza) en proyectos reales. Aprenderás a aplicar soluciones como IoT, Big Data, Inteligencia Artificial, Gemelos Digitales o Ciberseguridad en sectores clave como movilidad, energía, agua e infraestructuras urbanas . Una formación diseñada para abordar de forma transversal los desafíos de las ciudades y territorios del futuro.",university_program_page,https://universidadeuropea.com/master-infraestructuras-inteligentes-sostenibles-online/,ok,high,university_program_page,2026-04-30T09:52:15.915719+00:00
university_official_live,uec_f074f6d31ae2,Universidad Europea de Canarias,Máster en Industria Farmacéutica,master,uec,privada,,,,,,,,,https://universidadeuropea.com/master-industria-farmaceutica-biotecnologica-madrid/,,,,"Máster en Formación Permanente en Industria Farmacéutica y Biotecnológica: Terapias Avanzadas, Productos Biológicos y Sanitarios Madrid Descubre el Máster en Industria Farmacéutica y Biotecnológica para formarte en terapias avanzadas y productos biológicos con prácticas 100% garantizadas y convertirte en un referente en innovación y liderazgo en el sector farmacéutico y sanitario. El Máster en Industria Farmacéutica y Biotecnológica es un programa avanzado de formación permanente que combina teoría y práctica para formar profesionales expertos en el desarrollo, regulación y comercialización de medicamentos de terapias avanzadas, productos biológicos y sanitarios biotecnológicos. Te prepara para asumir roles técnicos y de liderazgo en un sector en constante evolución. Este máster en industria farmacéutica y biotecnológica te preparará para que te conviertas en un profesional referente del sector, con las competencias y la visión necesarias para que afrontes los desafíos futuros y lideres la innovación en terapias avanzadas, productos biológicos y sanitarios.",university_program_page,https://universidadeuropea.com/master-industria-farmaceutica-biotecnologica-madrid/,ok,high,university_program_page,2026-04-30T09:52:17.284166+00:00
university_official_live,uec_bf4bbbe834ca,Universidad Europea de Canarias,Máster en Nutrición Clínica,master,uec,privada,,,,,,,,,https://universidadeuropea.com/master-nutricion-clinica-madrid/,,,,"Máster oficial en Nutrición Clínica con formación 100% experiencial en entornos reales sanitarios y un profesorado de expertos multidisciplinares en nutrición clínica. El Máster en Nutrición Clínica es una formación 100% experiencial orientada a especializarte en el tratamiento y prevención de enfermedades a través de la nutrición. Comenzarás con prácticas en el hospital simulado de la universidad y continuarás en centros de referencia como el Hospital Infantil Universitario Niño Jesús, Hospital Viamed Santa Elena e Instituto de Obesidad. Máster reconocido en el Espacio Europeo de Educación Superior (EEES), reconocido por el MEN de Colombia, y convalidable por la SENESCYT de Ecuador, la SUNEDU de Perú, y muchos otros países. Pondrás en práctica lo aprendido con clases simuladas donde actores representarán casos reales. Usarás herramientas como bioimpedancia, ecografía nutricional y test genéticos para personalizar la nutrición, y harás prácticas sobre adaptación de texturas y dietas según distintas patologías.",university_program_page,https://universidadeuropea.com/master-nutricion-clinica-madrid/,ok,high,university_program_page,2026-04-30T09:52:23.272610+00:00
university_official_live,uec_84f319faa43c,Universidad Europea de Canarias,Máster en Estética Dental,master,uec,privada,,,,,,,,,https://universidadeuropea.com/master-estetica-dental-madrid/,,,,"Conviértete en un referente en estética dental con el máster más completo del mercado. 8 ediciones de experiencia, práctica avanzada y técnicas de vanguardia que transformarán tu carrera y la sonrisa de tus pacientes. El Máster en Estética Dental es una formación avanzada dirigida a odontólogos que desean especializarse en los tratamientos estéticos más innovadores del sector. Este máster presencial en Madrid combina una sólida base teórica con una intensa formación práctica, incorporando tecnología digital de vanguardia, simulaciones clínicas y trabajo real con pacientes. Impulsa tu carrera como odontólogo con el máster en estética dental que te ofrece una formación intensiva, práctica y actualizada, con tecnología digital, contacto directo con pacientes reales y el respaldo de una universidad líder en el ámbito de la salud. Obtén un título propio de prestigio que suma valor a tu trayectoria y abre nuevas oportunidades laborales en estética dental.",university_program_page,https://universidadeuropea.com/master-estetica-dental-madrid/,ok,high,university_program_page,2026-04-30T09:52:27.938949+00:00
university_official_live,uec_a6d263c257fc,Universidad Europea de Canarias,Máster en Biotecnología,master,uec,privada,,,,,,,,,https://universidadeuropea.com/master-biotecnologia-salud-madrid/,,,,"Impulsa tu carrera con el Máster en Biotecnología Clínica, con 450 horas de prácticas en empresas líderes y especialízate en un entorno innovador y multidisciplinar El Máster en Biotecnología Clínica es un programa diseñado para formarte como profesional en biotecnología de la salud y diagnóstico , preparándote para destacar en un sector en constante crecimiento. Podrás desarrollar habilidades clave en empresas multinacionales, ONGs e instituciones públicas , trabajando de la mano de referentes en el sector. Formarte con líderes del sector te ofrecerá una visión global y especializada, asegurando una educación de máxima calidad que te preparará para destacar en un entorno competitivo y en constante cambio .",university_program_page,https://universidadeuropea.com/master-biotecnologia-salud-madrid/,ok,high,university_program_page,2026-04-30T09:52:30.677004+00:00
university_official_live,uec_3e01bd507f2d,Universidad Europea de Canarias,Máster en Ortodoncia Avanzada,master,uec,privada,,,,,,,,,https://universidadeuropea.com/master-ortodoncia-avanzada-madrid/,,,,"Estudia el máster en ortodoncia en Madrid con doble titulación que combina formación clínica avanzada y tecnología digital. Domina todas las técnicas ortodóncicas y practica con pacientes reales junto a un claustro experto y reconocido internacionalmente. El Máster en Ortodoncia en Madrid es una formación de posgrado especializada que combina la ortodoncia clínica avanzada con las últimas herramientas digitales para el diagnóstico y tratamiento. Cursarás una doble titulación única: Máster Universitario en Ortodoncia Avanzada + Máster de Formación Permanente en Ortodoncia Clínica Digital. Una experiencia académica y profesional diseñada para llevarte al siguiente nivel como ortodoncista. Impulsa tu carrera hacia la excelencia convirtiéndote en un referente en ortodoncia, gracias a una formación innovadora que une práctica real, tecnología de vanguardia y doble titulación oficial para abrirte todas las puertas del futuro profesional. En la Doble titulación Master Universitario en Ortodoncia Avanzada + Máster en Ortodoncia Digital contamos con un convenio de colaboración con la reconocida empresa Invisalign. Gracias a este acuerdo, podrás realizar cursos de formación en los que aprenderás a utilizar las técnicas de Invisalign.",university_program_page,https://universidadeuropea.com/master-ortodoncia-avanzada-madrid/,ok,high,university_program_page,2026-04-30T09:52:35.231588+00:00
university_official_live,uec_ec32e9917c6c,Universidad Europea de Canarias,Máster en Gestión Sanitaria,master,uec,privada,,,,,,,,,https://universidadeuropea.com/master-gestion-planificacion-sanitaria-madrid-semipresencial/,,,,"La necesidad de un modelo de gestión sanitaria innovador es imprescindible para favorecer el sistema de salud que se encuentra en constante transformación. En este máster desarrollarás tus capacidades de liderazgo y el potencial para convertirte en directivo de un centro sanitario asumiendo los retos y demandas relacionados con la planificación sanitaria. Único Máster oficial organizado por la Fundación Española de Directivos de la Salud (SEDISA), en colaboración con la Universidad Europea, que aporta los conocimientos y capacidades necesarias para especializarte en la gestión integral de instituciones sanitarias públicas y privadas . Único Máster oficial organizado por la Fundación Española de Directivos de la Salud (SEDISA), en colaboración con la Universidad Europea, que aporta los conocimientos y capacidades necesarias para especializarte en la gestión integral de instituciones sanitarias públicas y privadas. Claustro formado por profesionales de prestigio, en el que se encuentran los mejores expertos en gestión sanitaria española, con experiencia investigadora y docente en esta área.",university_program_page,https://universidadeuropea.com/master-gestion-planificacion-sanitaria-madrid-semipresencial/,ok,high,university_program_page,2026-04-30T09:52:36.020330+00:00
university_official_live,uec_65f4ef40c4f2,Universidad Europea de Canarias,Máster en Economía de la Salud,master,uec,privada,,,,,,,,,https://universidadeuropea.com/master-economia-salud-semipresencial/,,,,"El Máster en Economía de la Salud tiene como objetivo dar respuesta a nuevos retos emergentes mediante el desarrollo y entrenamiento de nuevos perfiles profesionales, priorizando la transversalidad de los conocimientos y la experiencia vivencial de los participantes a través de un activo networking y la realización de eventos temáticos de alta relevancia en los que se abordarán las soluciones que el sector demanda y demandará en el futuro. Ofrecer un conocimiento teórico-práctico actualizado, muy completo y con un enfoque multidisciplinar. Este máster es el fruto de la estrecha colaboración entre Fundación SEDISA, La Universidad Europea de Madrid y Lentisco Group. Esta unión y simbiosis entre las vocaciones académica, empresarial e institucional asegura una perspectiva poliédrica y enriquecedora, combinando y generando nuevos conocimientos especializados. Esta sinergia permite obtener como resultado una formación realmente transformadora que capacite a los participantes para enfrentar los desafíos emergentes en el ámbito sanitario. Flexible y a tu medida La metodología online de la Universidad Europea te permite adaptar tu formación a tus circunstancias. Experiencial Un aprendizaje basado en la práctica continua y en casos reales en entornos simulados, que te preparará para enfrentarte a los retos del mundo profesional.",university_program_page,https://universidadeuropea.com/master-economia-salud-semipresencial/,ok,high,university_program_page,2026-04-30T09:52:40.354132+00:00
university_official_live,uec_27e0b6a569a6,Universidad Europea de Canarias,Máster en Medicina Estética,master,uec,privada,,,,,,,,,https://universidadeuropea.com/master-medicina-estetica-madrid-semipresencial/,,,,"Especialízate y lidera un sector en pleno crecimiento. Fórmate con los mejores referentes a nivel nacional y domina las técnicas más novedosas. El Máster en Medicina Estética ofrece una formación completa con prácticas presenciales para dominar las técnicas en rejuvenecimiento facial y corporal, así como en el tratamiento de alopecia, cicatrices, manchas y otras alteraciones estéticas. Contarás con prácticas en piezas anatómicas frescas para conocer en profundidad la anatomía antes de realizar las prácticas en pacientes reales . Este programa profundiza en el uso de tecnologías de vanguardia como láseres, ultrasonidos, medicina regenerativa e inteligencia artificial , aplicadas al diagnóstico y tratamiento personalizado. Aborda casos clínicos complejos y promueve un enfoque integral que combina la mejora estética con el bienestar físico y emocional del paciente.",university_program_page,https://universidadeuropea.com/master-medicina-estetica-madrid-semipresencial/,ok,high,university_program_page,2026-04-30T09:52:41.458709+00:00
university_official_live,uec_dcff992acabf,Universidad Europea de Canarias,Máster en Nutrición Infantil,master,uec,privada,,,,,,,,,https://universidadeuropea.com/master-nutricion-infantil-online/,,,,"Sí a formarte en en el diseño y evaluación integral de protocolos de valoración nutricional para niños y adolescentes, adaptada a diversas situaciones. El Máster en Nutrición Infantil online de la Universidad Europea ofrece una formación en el diseño de planes y protocolos para la valoración nutricional en niños y adolescentes El programa profundiza en el estudio y aplicación de una correcta alimentación y nutrición en todas las etapas del niño y el adolescente , desde la neonatología, rama de la medicina que aplica a la asistencia del recién nacido y de la mujer durante el período de embarazo, a la etapa escolar y la adolescencia, momento clave en el desarrollo de enfermedades como los trastornos de la conducta alimentaria y la obesidad. Te formarás en una universidad que combina calidad académica , prestigio internacional y conexión directa con el entorno profesional , con un programa basado en las últimas tendencias y técnicas profesionales de la nutrición pediátrica. Al terminar tu máster serás capaz de:",university_program_page,https://universidadeuropea.com/master-nutricion-infantil-online/,ok,high,university_program_page,2026-04-30T09:52:46.412478+00:00
university_official_live,uec_0262940d4cbc,Universidad Europea de Canarias,Máster en Bioinformática,master,uec,privada,,,,,,,,,https://universidadeuropea.com/master-bioinformatica-online/,,,,"Sí a dominar la medicina de precisión mediante bioinformática aplicada, modelado molecular, diseño de terapias innovadoras y análisis integrativo de datos clínicos y ómicos. El Máster en Bioinformática tiene como objetivo formar transversalmente a profesionales para una gestión de los datos en el área de la salud y la transferencia de los resultados a la práctica clínica. El programa es el único título oficial en el mercado aplicado a la salud , contextualizado con una línea argumental concreta hacia la medicina personalizada y de precisión . Esta titulación se diferencia respecto a otros programas puramente técnicos, que han sido diseñados como una acumulación de aprendizajes de herramientas. Te formarás en una universidad que combina calidad académica , prestigio internacional y conexión directa con el entorno profesional , con un programa innovador y de calidad, basado en las últimas tendencias y técnicas profesionales de la bioinformátoca. Al terminar tu máster serás capaz de:",university_program_page,https://universidadeuropea.com/master-bioinformatica-online/,ok,high,university_program_page,2026-04-30T09:52:47.193313+00:00
university_official_live,uec_87ac5b0f11bf,Universidad Europea de Canarias,Máster en Ingenieria Aeroespacial,master,uec,privada,,,,,,,,,https://universidadeuropea.com/master-ingenieria-aeronautica-madrid/,,,,"El Máster Universitario en Ingeniería Aeronáutica (Habilitante) es una titulación oficial orientada a la excelencia , que te proporciona las competencias necesitas para ejercer como Ingeniero Aeronáutico y liderar proyectos de alto nivel en aeronaves, vehículos espaciales, instalaciones aeroportuarias e integración de sistemas aeroespaciales complejos. Conviértete en Ingeniero Aeroespacial con una formación oficial que te prepara para liderar el futuro del diseño, la innovación y la gestión aeroespacial. Experimenta en nuestro túnel de viento de 18 metros, talleres y laboratorios de última generación y utiliza los softwares más demandados de la industria como AVL, CATIA, MSC Nastran, Patran o Adams. Disfruta de un claustro formado por Ingenieros Aeronáuticos con más de 15 años de experiencia en compañías líderes como Airbus, ESA, ESAC, ITP, Iberia, Deimos o CITD.",university_program_page,https://universidadeuropea.com/master-ingenieria-aeronautica-madrid/,ok,high,university_program_page,2026-04-30T09:52:50.403369+00:00
university_official_live,uec_b5816fb1ce5f,Universidad Europea de Canarias,Máster en Sistemas Espaciales,master,uec,privada,,,,,,,,,https://universidadeuropea.com/master-sistemas-espaciales-madrid/,,,,"El Máster en Sistemas Espaciales de la Universidad Europea es una formación que te permitirá destacar en uno de los sectores más innovadores y estratégicos de Europa. A lo largo del programa recibirás una formación integral donde combinarás conocimientos teóricos avanzados con especialización práctica, guiada por expertos en activo en entornos internacionales. Aprende de profesionales con experiencia real en misiones y proyectos espaciales , que te guiarán en tu formación práctica y avanzada. Adquiere competencias técnicas y estratégicas que te abrirán las puertas a oportunidades laborales en empresas y agencias espaciales.",university_program_page,https://universidadeuropea.com/master-sistemas-espaciales-madrid/,ok,high,university_program_page,2026-04-30T09:52:54.941812+00:00
university_official_live,uec_f5b684fc593e,Universidad Europea de Canarias,Máster en Ingeniería Matemática,master,uec,privada,,,,,,,,,https://universidadeuropea.com/master-ingenieria-matematica-online/,,,,"Preparamos profesionales en simulación computacional aplicada a la ingeniería ayudándote a emprender tu camino profesional en la industria aeroespacial, automotiva o de la energía. Con el Máster en Ingeniería Matemática recibirás una formación única y diferenciadora, de cara a incorporarte al mercado laboral de las grandes empresas internacionales, ya que la capacidad analítica y de interpretación de simulaciones es una de las características más demandadas en la industria. Como elemento diferenciador, nuestro Máster en Matemática Aplicada a la Ingeniería y Computación aborda conocimientos de simulación en distintas disciplinas: aerodinámica, fluidos, análisis térmico, cálculo estructural, CAD, HPC (High Performance Computing) , HPC , con un alto carácter transversal en ingeniería aeroespacial, automoción y energía. Te formarás con nuestro claustro de profesionales en activo, ya que el 90% de los docentes provienen de empresas relevantes del sector como Rolls Royce, ITP, Airbus Military y Siemens Gamesa.",university_program_page,https://universidadeuropea.com/master-ingenieria-matematica-online/,ok,high,university_program_page,2026-04-30T09:52:56.168461+00:00
university_official_live,uec_7ec25dcf10cc,Universidad Europea de Canarias,Máster en Sistemas Espaciales online,master,uec,privada,,,,,,,,,https://universidadeuropea.com/master-ingenieria-aeroespacial-online/,,,,"Impulsa tu carrera en la industria espacial con una formación práctica y avanzada, diseñada para especializarte en las tecnologías clave que lideran el futuro del sector. El Máster en Sistemas Espaciales Online está diseñado para perfiles técnicos que buscan especializarse en el sector espacial, con una formación práctica y alineada con las necesidades de la industria espacial europea. Adquiere conocimientos avanzados en astrodinámica y control de actitud, sistemas de propulsión espacial, vehículos de lanzamiento, sistemas avanzados de potencia, comunicación espacial, aseguramiento de misión y operación de satélites . Además, desarrollarás habilidades en mecánica de vuelo, astronáutica (guiado, navegación y control), fundamentales para liderar proyectos en la exploración y tecnología espacial . A lo largo del programa, aprenderás de expertos internacionales con experiencia en la industria aeroespacial , preparándote para afrontar desafíos reales en el desarrollo y operación de ciencias espaciales.",university_program_page,https://universidadeuropea.com/master-ingenieria-aeroespacial-online/,ok,high,university_program_page,2026-04-30T09:52:58.969341+00:00
university_official_live,uec_a4ee10c2bc1a,Universidad Europea de Canarias,Máster en Marketing,master,uec,privada,,,,,,,,,https://universidadeuropea.com/master-marketing-madrid/,,,,"El Máster en Marketing Digital es un máster oficial con el que podrás especializarte y aprender a segmentar audiencias, implementar campañas, generar experiencias personalizadas , medir cada acción y optimizar los resultados y el retorno de la inversión publicitaria. Aprenderás herramientas digitales, SEO, SEM , analítica (GA4) , medición con apoyo de IA responsable, CRM y ERP , marketing de influencers y gestión de ecommerce . Te darán clase profesionales que desempeñan posiciones relevantes en equipos de marketing digital como Brand Manager, Digital Lead o Marketing Automation , entre otros. Como parte formativa del máster realizarás un periodo de prácticas en empresas o agencias como: Havas, Making Science, Publicis, o M&SAATCHI .",university_program_page,https://universidadeuropea.com/master-marketing-madrid/,ok,high,university_program_page,2026-04-30T09:52:59.782789+00:00
university_official_live,uec_547a64349177,Universidad Europea de Canarias,Máster en Dirección de Comunicación,master,uec,privada,,,,,,,,,https://universidadeuropea.com/master-direccion-comunicacion-asuntos-publicos-madrid/,,,,"El máster en DIRCOM que te prepara para liderar la comunicación, la reputación y los asuntos públicos de cualquier organización. El Máster en Dirección de Comunicación y Asuntos Públicos te especializa en áreas clave como comunicación corporativa, relaciones públicas, lobby y gestión de la reputación . Aprenderás a liderar la comunicación estratégica de una empresa u organización, gestionando su identidad, imagen, cultura y proyección pública, tanto en entornos digitales como tradicionales. Impartido por directivos de compañías como Amazon, IBM, IKEA o DHL, este máster te prepara para asumir el rol de DIRCOM, desarrollando habilidades para trasladar mensajes e ideas con impacto, diseñar planes de comunicación eficaces y afrontar los desafíos actuales del sector, como la transformación digital o la gestión de crisis. El Máster Universitario en Dirección de Comunicación y Asuntos Públicos te prepara para destacar en el mundo profesional con una formación práctica y actualizada impartida por profesionales en activo.",university_program_page,https://universidadeuropea.com/master-direccion-comunicacion-asuntos-publicos-madrid/,ok,high,university_program_page,2026-04-30T09:53:04.455300+00:00
